url,title,genre,views,rating
https://www.webtoons.com/en/fantasy/newman/list?title_no=405,Newman,Fantasy,43M,9.73
https://www.webtoons.com/en/romance/for-the-sake-of-sita/list?title_no=349,For the Sake of Sita,Romance,8.9M,9.53
https://www.webtoons.com/en/slice-of-life/snailogy/list?title_no=387,Snailogy,Slice of life,34M,9.43
https://www.webtoons.com/en/action/noblesse/list?title_no=87,Noblesse,Action,425.1M,9.77
https://www.webtoons.com/en/supernatural/fluffy-boyfriend/list?title_no=1164,Fluffy Boyfriend,Supernatural,92.7M,9.11
https://www.webtoons.com/en/fantasy/the-wrath-and-the-dawn/list?title_no=1772,The Wrath & the Dawn,Fantasy,70.6M,9.55
https://www.webtoons.com/en/fantasy/phantom-paradise/list?title_no=1250,Phantom Paradise,Fantasy,43.4M,9.48
https://www.webtoons.com/en/romance/super-secret/list?title_no=666,Super Secret,Romance,209.9M,9.83
https://www.webtoons.com/en/sf/mosquito-wars/list?title_no=2404,Mosquito Wars,Sci-fi,5.2M,9.61
https://www.webtoons.com/en/romance/my-universe/list?title_no=3113,My Universe,Romance,7.8M,9.3
https://www.webtoons.com/en/action/hardcore-leveling-warrior/list?title_no=1221,Hardcore Leveling Warrior,Action,226.5M,9.76
https://www.webtoons.com/en/fantasy/steam-dragon-express/list?title_no=1270,The Steam Dragon Express,Fantasy,31.7M,9.64
https://www.webtoons.com/en/comedy/wolf-and-red-riding-hood/list?title_no=2142,The Wolf & Red Riding Hood,Comedy,34M,9.61
https://www.webtoons.com/en/mystery/the-wolfman-of-wulvershire/list?title_no=1784,The Wolfman of Wulvershire,Mystery,15.3M,9.55
https://www.webtoons.com/en/action/noblesse-spin-off/list?title_no=608,Noblesse: Rai's Adventure,Action,7.8M,9.83
https://www.webtoons.com/en/romance/crumbs/list?title_no=1648,Crumbs,Romance,12.2M,9.7
https://www.webtoons.com/en/thriller/fast-forward/list?title_no=2764,Fast Forward,Thriller,5.3M,9.63
https://www.webtoons.com/en/fantasy/trump/list?title_no=84,Trump,Fantasy,26.5M,9.54
https://www.webtoons.com/en/fantasy/aerial-magic/list?title_no=1358,Aerial Magic,Fantasy,16.3M,9.68
https://www.webtoons.com/en/action/cape-of-spirits/list?title_no=1559,Cape of Spirits,Action,21.7M,9.48
https://www.webtoons.com/en/romance/sirens-lament/list?title_no=632,Siren's Lament,Romance,433.3M,9.75
https://www.webtoons.com/en/fantasy/finding-wonderland/list?title_no=2704,Finding Wonderland,Fantasy,5.5M,9.51
https://www.webtoons.com/en/fantasy/supercasting-bts/list?title_no=3788,WEBTOON x BTS,Fantasy,10.1M,9.72
https://www.webtoons.com/en/fantasy/eyes/list?title_no=3386,Eyes,Fantasy,"647,472",9.72
https://www.webtoons.com/en/action/sarimin/list?title_no=3247,Tales of Sarimin the Jinn,Action,1.1M,9.55
https://www.webtoons.com/en/sf/denma/list?title_no=921,Denma,Sci-fi,24.8M,8.95
https://www.webtoons.com/en/fantasy/kubera/list?title_no=83,Kubera,Fantasy,50.5M,9.7
https://www.webtoons.com/en/action/hwarang/list?title_no=3911,Hwarang: Flower Knights of the Underworld,Action,"540,162",9.2
https://www.webtoons.com/en/action/ganda-night-defender/list?title_no=4116,GANDA: Night Defender,Action,"169,303",9.74
https://www.webtoons.com/en/fantasy/tenants-from-another-world/list?title_no=3042,Tenants from Another World,Fantasy,3M,9.03
https://www.webtoons.com/en/fantasy/cydonia-shattering/list?title_no=2881,Cydonia Shattering,Fantasy,"733,462",8.71
https://www.webtoons.com/en/fantasy/vampire-magicka/list?title_no=2963,Vampire Magicka,Fantasy,"577,746",8.54
https://www.webtoons.com/en/fantasy/the-fabled-warrior/list?title_no=3179,The Fabled Warrior,Fantasy,2.7M,9.24
https://www.webtoons.com/en/fantasy/zero-game/list?title_no=1704,Zero Game,Fantasy,23.6M,9.72
https://www.webtoons.com/en/fantasy/good-luck-hero/list?title_no=3346,"Good Luck, Hero!",Fantasy,1.8M,9.48
https://www.webtoons.com/en/comedy/unlucky-is-as-lucky-does/list?title_no=1554,Unlucky is as Lucky does,Comedy,24.5M,9.66
https://www.webtoons.com/en/fantasy/the-wildlands/list?title_no=2831,The Wildlands,Fantasy,"759,436",9.41
https://www.webtoons.com/en/fantasy/protect-the-knight/list?title_no=3384,Protect the Knight,Fantasy,2.1M,9.69
https://www.webtoons.com/en/fantasy/neolithic-girl/list?title_no=2851,Neolithic Girl,Fantasy,5.2M,9.35
https://www.webtoons.com/en/fantasy/atelier-on-the-sunflower-hill/list?title_no=2883,Atelier on the Sunflower Hill,Fantasy,1.8M,9.28
https://www.webtoons.com/en/action/psychic-studies/list?title_no=3907,Psychic Studies,Action,1.2M,8.79
https://www.webtoons.com/en/fantasy/prince-maker/list?title_no=3263,Prince Maker,Fantasy,2.6M,9.59
https://www.webtoons.com/en/action/king-of-the-east/list?title_no=4081,King of the East,Action,"918,575",9.54
https://www.webtoons.com/en/fantasy/once-a-hero/list?title_no=3211,Once a Hero,Fantasy,4.2M,9.48
https://www.webtoons.com/en/fantasy/ninas-magic-chest/list?title_no=4077,Nina's Magic Chest,Fantasy,1.1M,8.81
https://www.webtoons.com/en/fantasy/the-crimson-blade/list?title_no=4010,The Crimson Blade,Fantasy,1.3M,9.42
https://www.webtoons.com/en/fantasy/the-monsters-bride/list?title_no=3336,The Monster's Bride,Fantasy,3.3M,9.66
https://www.webtoons.com/en/fantasy/legends-of-silica/list?title_no=4316,Legends of Silica,Fantasy,"474,532",9.24
https://www.webtoons.com/en/romance/love-falls-like-rain/list?title_no=2856,Love Falls Like Rain,Romance,3.2M,9.56
https://www.webtoons.com/en/fantasy/warrior-executioner/list?title_no=3966,Warrior Executioner,Fantasy,"590,195",9.2
https://www.webtoons.com/en/fantasy/anti-monster-force/list?title_no=2970,Anti-Monster Force,Fantasy,3.3M,9.35
https://www.webtoons.com/en/fantasy/stray-souls/list?title_no=2018,Stray Souls,Fantasy,13.8M,9.76
https://www.webtoons.com/en/romance/religiously-gay/list?title_no=2746,Religiously Gay,Romance,1.2M,5.93
https://www.webtoons.com/en/comedy/just-pancakes/list?title_no=1651,Just Pancakes,Comedy,19.6M,9.65
https://www.webtoons.com/en/romance/my-roommate-is-a-gumiho/list?title_no=2611,My Roommate is a Gumiho,Romance,13.7M,9.62
https://www.webtoons.com/en/action/the-last-golden-child/list?title_no=3353,The Last Golden Child,Action,2.5M,9.63
https://www.webtoons.com/en/comedy/smity-and-majesty/list?title_no=2706,Smity and Majesty,Comedy,3.8M,9.47
https://www.webtoons.com/en/action/warrior-of-the-wild/list?title_no=2701,Warrior of the Wild,Action,2.4M,9.47
https://www.webtoons.com/en/fantasy/how-to-survive-a-romance-fantasy/list?title_no=2855,How to Survive a Romance Fantasy,Fantasy,7.8M,9.37
https://www.webtoons.com/en/action/ghost-king/list?title_no=4005,Ghost King,Action,1.3M,9.49
https://www.webtoons.com/en/fantasy/here-there-be-dragons/list?title_no=2726,Here There Be Dragons,Fantasy,1.3M,9.54
https://www.webtoons.com/en/romance/threads-of-love/list?title_no=3337,Threads of Love,Romance,4.3M,9.53
https://www.webtoons.com/en/action/the-first-hunter/list?title_no=3040,The First Hunter,Action,5.4M,9.47
https://www.webtoons.com/en/fantasy/lovely-hell/list?title_no=3181,Lovely Hell,Fantasy,2.9M,9.43
https://www.webtoons.com/en/action/metro-hunter/list?title_no=3347,Metro Hunter,Action,2.5M,9.68
https://www.webtoons.com/en/fantasy/nothing-special/list?title_no=1188,Nothing Special,Fantasy,28.7M,9.6
https://www.webtoons.com/en/action/a-useless-villain/list?title_no=2969,A Useless Villain,Action,9.3M,8.89
https://www.webtoons.com/en/action/lily-crown/list?title_no=2751,Lily Crown,Action,1M,9.43
https://www.webtoons.com/en/fantasy/nomads/list?title_no=2732,Nomads,Fantasy,2.7M,9.79
https://www.webtoons.com/en/action/the-earths-chosen-savior/list?title_no=3593,The Earth's Chosen Savior,Action,3.1M,9.13
https://www.webtoons.com/en/romance/a-summer-nights-dream/list?title_no=2956,A Summer Night's Dream,Romance,8.4M,8.14
https://www.webtoons.com/en/fantasy/questism/list?title_no=3767,QUESTISM,Fantasy,2.1M,9.5
https://www.webtoons.com/en/action/code-adam/list?title_no=1657,Code Adam,Action,38.8M,9.75
https://www.webtoons.com/en/fantasy/deor/list?title_no=1663,Deor,Fantasy,32.2M,9.68
https://www.webtoons.com/en/fantasy/lullaby/list?title_no=4154,Lullaby,Fantasy,1.1M,8.57
https://www.webtoons.com/en/fantasy/little-matcha-girl/list?title_no=1665,Little Matcha Girl,Fantasy,13.4M,9.78
https://www.webtoons.com/en/fantasy/blue-matter/list?title_no=2923,Blue Matter,Fantasy,2.3M,9.7
https://www.webtoons.com/en/fantasy/philia-rose-the-prophecy-of-the-crown-of-thorns/list?title_no=3900,Philia Rosé: The Prophecy of the Crown of Thorns,Fantasy,2.1M,9.77
https://www.webtoons.com/en/action/gul/list?title_no=2617,Gul,Action,6.8M,9.57
https://www.webtoons.com/en/fantasy/the-matchmaking-baby-princess/list?title_no=3066,The Matchmaking,Fantasy,6.8M,9.53
https://www.webtoons.com/en/fantasy/how-to-become-a-dragon/list?title_no=1973,How to Become a Dragon,Fantasy,20.4M,9.77
https://www.webtoons.com/en/action/ultra-alternate-character/list?title_no=3581,Ultra-Alternate Character,Action,4M,9.4
https://www.webtoons.com/en/action/reincarnated-as-an-unruly-heir/list?title_no=3597,Reincarnated as an,Action,3.6M,9.64
https://www.webtoons.com/en/fantasy/so-youre-raising-a-warrior/list?title_no=3175,So You're Raising a Warrior,Fantasy,6.2M,9.56
https://www.webtoons.com/en/fantasy/the-final-raid-boss/list?title_no=3921,The Final Raid Boss,Fantasy,1.8M,9.13
https://www.webtoons.com/en/fantasy/the-ember-knight/list?title_no=2886,The Ember Knight,Fantasy,6.8M,9.8
https://www.webtoons.com/en/action/best-teacher-baek/list?title_no=4153,Best Teacher Baek,Action,1M,9.75
https://www.webtoons.com/en/comedy/god-please-make-me-a-demon/list?title_no=3198,"God, Please Make Me a Demon!",Comedy,8.9M,9.46
https://www.webtoons.com/en/fantasy/sable-curse/list?title_no=2735,Sable Curse,Fantasy,1.1M,9.76
https://www.webtoons.com/en/action/nano-machine/list?title_no=4344,Nano Machine,Action,"570,040",9.42
https://www.webtoons.com/en/fantasy/21st-century-knights/list?title_no=2718,21st Century Knights,Fantasy,2.6M,9.38
https://www.webtoons.com/en/romance/the-male-leads-girl-friend/list?title_no=3412,The Male Lead's Girl Friend,Romance,8.9M,9.5
https://www.webtoons.com/en/action/the-warrior-returns/list?title_no=3265,The Warrior Returns,Action,7M,8.82
https://www.webtoons.com/en/fantasy/branching-out/list?title_no=3204,Branching Out,Fantasy,"305,167",9.42
https://www.webtoons.com/en/fantasy/spells-from-hell/list?title_no=2431,Spells From Hell,Fantasy,15M,9.54
https://www.webtoons.com/en/fantasy/defects/list?title_no=2731,Defects,Fantasy,2.1M,9.57
https://www.webtoons.com/en/action/murim-rpg-simulation/list?title_no=3779,Murim RPG Simulation,Action,3.1M,9.57
https://www.webtoons.com/en/action/x-and-ash/list?title_no=3992,X & Ash,Action,1M,9.7
https://www.webtoons.com/en/fantasy/forever-after/list?title_no=2699,Forever After,Fantasy,14.6M,9.39
https://www.webtoons.com/en/action/infinite-leveling-murim/list?title_no=2676,Infinite Leveling: Murim,Action,9.9M,9.57
https://www.webtoons.com/en/action/the-strongest-florist/list?title_no=2507,The Strongest Florist,Action,22.5M,9.81
https://www.webtoons.com/en/fantasy/winter-moon/list?title_no=1093,Winter Moon,Fantasy,449.4M,9.4
https://www.webtoons.com/en/action/limit-breaker/list?title_no=4176,Limit Breaker,Action,1.4M,9.14
https://www.webtoons.com/en/fantasy/rewriting-the-villainess/list?title_no=4093,Rewriting the Villainess,Fantasy,3.4M,9.65
https://www.webtoons.com/en/romance/long-after-the-ending/list?title_no=4179,Long After the Ending,Romance,1.5M,9.57
https://www.webtoons.com/en/comedy/teenage-dragon/list?title_no=4188,Teenage Dragon,Comedy,"531,910",9.54
https://www.webtoons.com/en/action/ordeal/list?title_no=2729,Ordeal,Action,8.9M,9.8
https://www.webtoons.com/en/fantasy/descended-from-divinity/list?title_no=3450,Descended from Divinity,Fantasy,"851,266",8.7
https://www.webtoons.com/en/fantasy/god-tribe/list?title_no=4352,God Tribe,Fantasy,"418,558",9.64
https://www.webtoons.com/en/action/fray/list?title_no=4351,Fray,Action,"743,077",9.66
https://www.webtoons.com/en/action/i-get-stronger-the-more-i-eat/list?title_no=3199,I Get Stronger the More I Eat,Action,10.7M,9.28
https://www.webtoons.com/en/fantasy/the-lone-spellcaster/list?title_no=3478,The Lone Spellcaster,Fantasy,8.1M,8.35
https://www.webtoons.com/en/fantasy/regina-lena-to-the-unforgiven/list?title_no=3920,Regina Rena:,Fantasy,5.4M,9.68
https://www.webtoons.com/en/romance/taming-the-marquess/list?title_no=4345,Taming the Marquess,Romance,"768,944",8.56
https://www.webtoons.com/en/romance/of-dark-lords-and-cabbages/list?title_no=2750,Of Dark Lords and Cabbages,Romance,11.5M,9.38
https://www.webtoons.com/en/romance/the-newlywed-diary-of-a-witch-and-a-dragon/list?title_no=2448,The Newlywed Diary,Romance,36M,9.24
https://www.webtoons.com/en/fantasy/66666-years-advent-of-the-dark-mage/list?title_no=3441,"66,666 Years:",Fantasy,9.5M,9.75
https://www.webtoons.com/en/action/hero-killer/list?title_no=2745,Hero Killer,Action,22.7M,9.76
https://www.webtoons.com/en/romance/there-must-be-happy-endings/list?title_no=3065,There Must Be Happy Endings,Romance,19.9M,9.69
https://www.webtoons.com/en/action/return-to-player/list?title_no=2574,Return to Player,Action,21.6M,9.67
https://www.webtoons.com/en/action/dungeons-and-artifacts/list?title_no=2575,Dungeons & Artifacts,Action,19.9M,9.57
https://www.webtoons.com/en/action/my-s-class-hunters/list?title_no=3963,My S-Class Hunters,Action,3.4M,9.69
https://www.webtoons.com/en/fantasy/the-lazy-lord-masters-the-sword/list?title_no=3349,The Lazy Lord Masters the Sword,Fantasy,8.9M,9.85
https://www.webtoons.com/en/romance/phone-addict/list?title_no=4187,Phone Addict,Romance,"667,159",9.39
https://www.webtoons.com/en/fantasy/1hp-club/list?title_no=2960,1HP Club,Fantasy,19.7M,9.62
https://www.webtoons.com/en/fantasy/twilight-poem/list?title_no=4209,Twilight Poem,Fantasy,"655,806",9.76
https://www.webtoons.com/en/action/the-druid-of-seoul-station/list?title_no=3453,The Druid of Seoul Station,Action,12.2M,9.54
https://www.webtoons.com/en/fantasy/his-majestys-proposal/list?title_no=2674,His Majesty's Proposal,Fantasy,30.7M,9.25
https://www.webtoons.com/en/fantasy/the-princesss-jewels/list?title_no=2966,The Princess's Jewels,Fantasy,17.7M,8.68
https://www.webtoons.com/en/fantasy/men-of-the-harem/list?title_no=2443,Men of the Harem,Fantasy,61.1M,9.65
https://www.webtoons.com/en/fantasy/the-lone-necromancer/list?title_no=3690,The Lone Necromancer,Fantasy,9.9M,9.7
https://www.webtoons.com/en/comedy/99-reinforced-wooden-stick/list?title_no=4286,+99 Reinforced Wooden Stick,Comedy,"630,621",9.37
https://www.webtoons.com/en/fantasy/my-inlaws-are-obsessed-with-me/list?title_no=3918,My In-Laws are Obsessed with Me,Fantasy,7.1M,9.8
https://www.webtoons.com/en/fantasy/when-jasy-whistles/list?title_no=2721,When Jasy Whistles,Fantasy,17.4M,9.81
https://www.webtoons.com/en/romance/see-you-in-my-19th-life/list?title_no=1266,See You in My 19th Life,Romance,63.5M,9.88
https://www.webtoons.com/en/action/the-god-of-high-school/list?title_no=66,The God of High School,Action,724.5M,9.69
https://www.webtoons.com/en/fantasy/happily-ever-afterwards/list?title_no=2737,Happily Ever Afterwards,Fantasy,24.4M,9.76
https://www.webtoons.com/en/fantasy/tower-of-god/list?title_no=95,Tower of God,Fantasy,993.6M,9.86
https://www.webtoons.com/en/fantasy/like-wind-on-a-dry-branch/list?title_no=2405,Like Wind on a Dry Branch,Fantasy,61.6M,9.78
https://www.webtoons.com/en/action/eleceed/list?title_no=1571,Eleceed,Action,162.8M,9.95
https://www.webtoons.com/en/action/the-world-after-the-fall/list?title_no=4011,The World After the Fall,Action,4.9M,9.78
https://www.webtoons.com/en/action/villain-to-kill/list?title_no=2857,Villain to Kill,Action,36.1M,9.78
https://www.webtoons.com/en/romance/leveling-up-my-husband-to-the-max/list?title_no=3311,Leveling Up,Romance,21.4M,9.61
https://www.webtoons.com/en/action/doom-breaker/list?title_no=3197,Doom Breaker,Action,26.7M,9.79
https://www.webtoons.com/en/action/jungle-juice/list?title_no=2480,Jungle Juice,Action,50.3M,9.79
https://www.webtoons.com/en/fantasy/the-first-night-with-the-duke/list?title_no=1267,The First Night With the Duke,Fantasy,88.1M,9.65
https://www.webtoons.com/en/fantasy/the-wicked-heroines-stepmother/list?title_no=3039,Tricked into Becoming the Heroine's Stepmother,Fantasy,35.7M,9.72
https://www.webtoons.com/en/action/the-advanced-player-of-the-tutorial-tower/list?title_no=2409,The Advanced Player of,Action,69.2M,9.51
https://www.webtoons.com/en/romance/blood-reverie/list?title_no=2806,Blood Reverie,Romance,2.2M,9.16
https://www.webtoons.com/en/action/omniscient-reader/list?title_no=2154,Omniscient Reader,Action,141.1M,9.9
https://www.webtoons.com/en/romance/my-gently-raised-beast/list?title_no=2606,My Gently Raised Beast,Romance,66.3M,9.8
https://www.webtoons.com/en/fantasy/morgana-and-oz/list?title_no=2964,Morgana and Oz,Fantasy,26M,9.8
https://www.webtoons.com/en/romance/subzero/list?title_no=1468,SubZero,Romance,314.3M,9.78
https://www.webtoons.com/en/romance/eaternal-nocturnal/list?title_no=2832,Eaternal Nocturnal,Romance,31M,9.83
https://www.webtoons.com/en/fantasy/suitor-armor/list?title_no=2159,Suitor Armor,Fantasy,81M,9.76
https://www.webtoons.com/en/romance/lore-olympus/list?title_no=1320,Lore Olympus,Romance,1.1B,9.71
https://www.webtoons.com/en/drama/the-devil-is-a-handsome-man/list?title_no=1311,The Devil is a Handsome Man,Drama,31.4M,9.55
https://www.webtoons.com/en/drama/version-day-and-night/list?title_no=1796,Version Day and Night,Drama,10.4M,9.52
https://www.webtoons.com/en/romance/unlovable-replacement/list?title_no=1762,Unlovable Replacement,Romance,76.8M,9.77
https://www.webtoons.com/en/sf/in-the-bleak-midwinter/list?title_no=1946,In the Bleak Midwinter;,Sci-fi,21.6M,9.77
https://www.webtoons.com/en/drama/the-shadow-prophet/list?title_no=1881,The Shadow Prophet,Drama,1.8M,9.55
https://www.webtoons.com/en/romance/death-of-a-pop-star/list?title_no=2273,Death of a Pop Star,Romance,22M,9.36
https://www.webtoons.com/en/fantasy/lumine/list?title_no=1022,LUMINE,Fantasy,331.7M,9.82
https://www.webtoons.com/en/drama/midnight-rain/list?title_no=1797,Midnight Rain,Drama,14.8M,9.09
https://www.webtoons.com/en/supernatural/jacksons-diary/list?title_no=2446,Jackson's Diary,Supernatural,43.1M,9.7
https://www.webtoons.com/en/fantasy/heavenly-roommates/list?title_no=3208,Heavenly Roommates,Fantasy,4M,9.52
https://www.webtoons.com/en/romance/nice-to-meet-you/list?title_no=2066,Nice To Meet You,Romance,76.8M,9.79
https://www.webtoons.com/en/drama/beyond-virtual/list?title_no=2504,Beyond Virtual,Drama,3.2M,9.19
https://www.webtoons.com/en/drama/lost-in-translation/list?title_no=1882,Lost in Translation,Drama,39.3M,9.71
https://www.webtoons.com/en/romance/love-me-knot/list?title_no=2224,Love Me Knot,Romance,42.7M,9.34
https://www.webtoons.com/en/fantasy/raven-saga/list?title_no=2527,Raven Saga,Fantasy,7.9M,9.78
https://www.webtoons.com/en/drama/shes-hopeless/list?title_no=2767,She's Hopeless,Drama,32.6M,9.58
https://www.webtoons.com/en/thriller/shotgun-boy/list?title_no=2534,Shotgun Boy,Thriller,34.2M,9.81
https://www.webtoons.com/en/drama/the-legendary-fossil/list?title_no=3212,The Legendary Fossil,Drama,2M,8.8
https://www.webtoons.com/en/drama/dreaming-freedom/list?title_no=4180,Dreaming Freedom,Drama,2.2M,9.52
https://www.webtoons.com/en/drama/agatha/list?title_no=3525,Agatha,Drama,2.8M,9
https://www.webtoons.com/en/fantasy/mythical-errand/list?title_no=4014,Mythical Errand,Fantasy,3.6M,9.35
https://www.webtoons.com/en/romance/love-and-leashes/list?title_no=3919,Love and Leashes,Romance,8.4M,8.85
https://www.webtoons.com/en/romance/double-binded-by-love/list?title_no=3438,Double-Binded By Love,Romance,2M,8.03
https://www.webtoons.com/en/thriller/dr-hound/list?title_no=3266,Dr. Hound,Thriller,1.3M,9.03
https://www.webtoons.com/en/romance/no-outtakes/list?title_no=4013,No Outtakes,Romance,3.5M,9.43
https://www.webtoons.com/en/drama/city-of-wall/list?title_no=505,City of Walls,Drama,"458,252",7.43
https://www.webtoons.com/en/drama/all-that-you-are/list?title_no=403,All That You Are,Drama,1.6M,9.22
https://www.webtoons.com/en/action/caster/list?title_no=1461,Caster,Action,"844,145",9.04
https://www.webtoons.com/en/drama/aisopos/list?title_no=76,Aisopos,Drama,5.6M,9.73
https://www.webtoons.com/en/fantasy/alice-elise/list?title_no=1481,Alice Elise,Fantasy,1.3M,8.96
https://www.webtoons.com/en/fantasy/thornstone/list?title_no=1612,Thornstone,Fantasy,4.3M,9.1
